id,idSportinglife,date,hour,time,name,classe,amountRunners,prizes,description,oddP1,oddP2,oddP3,oddP4,oddP5,oddP6,oddP7,oddP8,oddP1Dec,oddP2Dec,oddP3Dec,oddP4Dec,oddP5Dec,oddP6Dec,oddP7Dec,oddP8Dec,rideToFinish1,rideToFinish2,rideToFinish3,rideToFinish4,rideToFinish5,rideToFinish6,rideToFinish7,rideToFinish8,createdAt,updatedAt
606,183255,2020-01-09,19:33,1578609180000,Hove,A4,6,"1st £135, Others £45  Race Total £360  ","Mellys Missinme (6/1), Kilcree Silver (7/4), Ridgedale Pixie (5/1), Glory Kate (3/1), Amys Puma (4/1), Lisneal Crafty (5/1)",7,2.75,6,4,5,6,NULL,NULL,6/1,7/4,5/1,3/1,4/1,5/1,NULL,NULL,1,6,3,2,4,5,NULL,NULL,"2020-01-13 11:22:02","2020-01-13 11:22:02"
607,183254,2020-01-09,19:17,1578608220000,Hove,A1,6,"1st £200, Others £45  Race Total £425  ","Dunquin Ella (7/4), Barricane Batman (5/2), Seldom Wrong (3/1), Ower Boy Bullet (3/1), Rosaleda Jet (7/1), Toast Of London (N/A)",2.75,3.5,4,4,8,0,NULL,NULL,7/4,5/2,3/1,3/1,7/1,NULL,NULL,NULL,4,2,6,5,3,0,NULL,NULL,"2020-01-13 11:22:02","2020-01-13 11:22:02"
608,183253,2020-01-09,19:03,1578607380000,Hove,A2,6,"1st £160, Others £45  Race Total £385  ","Absolute Boy (7/1), Droopys Court (5/2), Maireads Angel (5/2), Swift Edgar (12/1), Cavies Bilko (5/1), Deep Pockets (2/1)",8,3.5,3.5,13,6,3,NULL,NULL,7/1,5/2,5/2,12/1,5/1,2/1,NULL,NULL,4,5,1,6,2,3,NULL,NULL,"2020-01-13 11:22:02","2020-01-13 11:22:02"
609,183262,2020-01-09,21:26,1578615960000,Hove,OR,6,"1st £250, Others £50  Race Total £500","Blue Montague (8/1), Forest Candy (4/5), Rockmount Mint (7/1), Woodmancote Anna (7/2), Antigua Sky (7/2), Imnotshy (12/1)",9,1.8,8,4.5,4.5,13,NULL,NULL,8/1,4/5,7/1,7/2,7/2,12/1,NULL,NULL,2,3,6,4,5,1,NULL,NULL,"2020-01-13 11:22:03","2020-01-13 11:22:03"
610,183261,2020-01-09,21:08,1578614880000,Hove,OR,6,"1st £250, Others £50  Race Total £500  ","Silva Hill (4/1), Gislebertus (6/4), Wokeen (3/1), Coltwood Pogba (9/4), Farloe Pongo (25/1), Farloe Maynard (20/1)",5,2.5,4,3.25,26,21,NULL,NULL,4/1,6/4,3/1,9/4,25/1,20/1,NULL,NULL,3,5,6,1,4,2,NULL,NULL,"2020-01-13 11:22:03","2020-01-13 11:22:03"
611,183258,2020-01-09,20:21,1578612060000,Hove,OR,6,"1st £250, Others £50  Race Total £500  ","Antigua Sands (1/3), Sober Lily (5/1), In The Loop (14/1), Sizzling Diva (6/1), Woodmancote Jess (14/1), Ballymac Daz (16/1)",1.33,6,15,7,15,17,NULL,NULL,1/3,5/1,14/1,6/1,14/1,16/1,NULL,NULL,6,1,5,4,3,2,NULL,NULL,"2020-01-13 11:22:04","2020-01-13 11:22:04"
612,183257,2020-01-09,20:06,1578611160000,Hove,OR,6,"1st £250, Others £50  Race Total £500  ","Killeacle Gus (4/6), Aim For Glory (5/1), Savana Scamp (14/1), Sharp Darcy (2/1), Arthur Biscuit (14/1), Sporting Proseco (50/1)",1.67,6,15,3,15,51,NULL,NULL,4/6,5/1,14/1,2/1,14/1,50/1,NULL,NULL,3,5,6,2,4,1,NULL,NULL,"2020-01-13 11:22:04","2020-01-13 11:22:04"
613,183252,2020-01-09,18:44,1578606240000,Hove,A7,6,"1st £130, Others £45  Race Total £355  ","Southdowns Gypsy (2/1), Pink Rose (10/1), Tidy Up Buttons (5/2), Imfootballgold (2/1), Skippers Blaze (7/1), Ower Buddys Son (8/1)",3,11,3.5,3,8,9,NULL,NULL,2/1,10/1,5/2,2/1,7/1,8/1,NULL,NULL,4,6,1,2,3,5,NULL,NULL,"2020-01-13 11:22:05","2020-01-13 11:22:05"
614,183251,2020-01-09,18:27,1578605220000,Hove,A8,6,"1st £125, Others £45  Race Total £350  ","Batmans Girl (3/1), Mellys Secret (3/1), Gin And Becks (9/2), Casadeus (7/1), Slaheny Diamond (3/1), Snooze Ya Lose (7/2)",4,4,5.5,8,4,4.5,NULL,NULL,3/1,3/1,9/2,7/1,3/1,7/2,NULL,NULL,6,5,3,4,1,2,NULL,NULL,"2020-01-13 11:22:05","2020-01-13 11:22:05"
615,183281,2020-01-09,12:09,1578582540000,Henlow,A9,6,"1st £105, Others £40  Race Total £305  ","Puckane Panda (7/4), Silverviewlister (8/1), Angelina (5/2), Rockburst Tess (7/2), Westmead Chanel (5/1), Annies Fairies (7/1)",2.75,9,3.5,4.5,6,8,NULL,NULL,7/4,8/1,5/2,7/2,5/1,7/1,NULL,NULL,6,4,5,3,2,1,NULL,NULL,"2020-01-13 11:22:05","2020-01-13 11:22:05"
616,183283,2020-01-09,12:39,1578584340000,Henlow,A4,6,"1st £130, Others £40  Race Total £330  ","Roxi Girl (3/1), Busters Bullet (9/2), Hather Grace (5/2), Fieldview Dakota (6/1), Fieldview Wonder (7/2), Indigo Sandy (4/1)",4,5.5,3.5,7,4.5,5,NULL,NULL,3/1,9/2,5/2,6/1,7/2,4/1,NULL,NULL,3,2,1,4,6,5,NULL,NULL,"2020-01-13 11:22:06","2020-01-13 11:22:06"
617,183282,2020-01-09,12:24,1578583440000,Henlow,A9,6,"1st £105, Others £40  Race Total £305  ","Greencroft Briny (5/2), Unlikely Leader (5/2), Silverview Trump (4/1), Bearhaven Rocky (5/1), Knock Banker (5/1), Hello Becky (6/1)",3.5,3.5,5,6,6,7,NULL,NULL,5/2,5/2,4/1,5/1,5/1,6/1,NULL,NULL,5,4,6,2,1,3,NULL,NULL,"2020-01-13 11:22:06","2020-01-13 11:22:06"
618,183278,2020-01-09,11:24,1578579840000,Henlow,A11,6,"1st £95, Others £40  Race Total £95  ","Gowan Fiffy (5/2), Touchedbyanangel (6/1), Only One Coady (3/1), Arterbury Olly (3/1), Honest Honey (3/1), Silverview Tom (10/1)",3.5,7,4,4,4,11,NULL,NULL,5/2,6/1,3/1,3/1,3/1,10/1,NULL,NULL,5,4,1,2,3,6,NULL,NULL,"2020-01-13 11:22:07","2020-01-13 11:22:07"
619,183288,2020-01-09,13:57,1578589020000,Henlow,A8,6,"1st £110, Others £40  Race Total £310","Energize Bobadoo (9/4), Droopys Cosmos (5/2), Gascoigne (4/1), Slice Of Spice (5/1), Greencroft Zorro (5/1), Greencroft Tiger (6/1)",3.25,3.5,5,6,6,7,NULL,NULL,9/4,5/2,4/1,5/1,5/1,6/1,NULL,NULL,4,5,1,6,3,2,NULL,NULL,"2020-01-13 11:22:07","2020-01-13 11:22:07"
620,183287,2020-01-09,13:39,1578587940000,Henlow,A6,6,"1st £120, Others £40  Race Total £320  ","Westmead Sheene (2/1), Savana Pegasus (7/4), Indigo Blue (5/1), Pay The Minnie (7/1), Savana Champers (5/1), Tyra Lolo (8/1)",3,2.75,6,8,6,9,NULL,NULL,2/1,7/4,5/1,7/1,5/1,8/1,NULL,NULL,3,4,5,1,6,2,NULL,NULL,"2020-01-13 11:22:08","2020-01-13 11:22:08"
621,183286,2020-01-09,13:22,1578586920000,Henlow,A6,6,"1st £120, Others £40  Race Total £320  ","Takeitfromme (7/2), Blackrose Henry (3/1), Fernhall Roxy (10/1), Savana Jester (7/2), Westmead Elbie (7/2), Blackrose Chuck (3/1)",4.5,4,11,4.5,4.5,4,NULL,NULL,7/2,3/1,10/1,7/2,7/2,3/1,NULL,NULL,1,4,2,5,3,6,NULL,NULL,"2020-01-13 11:22:08","2020-01-13 11:22:08"
622,183285,2020-01-09,13:08,1578586080000,Henlow,A7,6,"1st £115, Others £40  Race Total £315  ","Silverview Ness (3/1), Chubbys Jenny (5/1), Forward Motion (3/1), Savana Messi (3/1), Da Vinci Pixi (7/1), Fieldview Jerry (7/2)",4,6,4,4,8,4.5,NULL,NULL,3/1,5/1,3/1,3/1,7/1,7/2,NULL,NULL,2,4,6,3,5,1,NULL,NULL,"2020-01-13 11:22:09","2020-01-13 11:22:09"
623,183284,2020-01-09,12:54,1578585240000,Henlow,A8,6,"1st £110, Others £40  Race Total £310  ","Longacres Lily (2/1), Pennylane Ella (9/4), Ballinvana Queen (8/1), Blackrose Fee (8/1), Mongys Jet (9/2), Mollys Delight (7/2)",3,3.25,9,9,5.5,4.5,NULL,NULL,2/1,9/4,8/1,8/1,9/2,7/2,NULL,NULL,3,6,2,4,5,1,NULL,NULL,"2020-01-13 11:22:09","2020-01-13 11:22:09"
624,183280,2020-01-09,11:54,1578581640000,Henlow,A10,6,"1st £100, Others £40  Race Total £300  ","Glassmoss Linda (7/2), Raising Arizona (3/1), Clondouglas Road (7/4), Silverview Duke (5/1), Loughville Lass (6/1), Sobbing Piper (8/1)",4.5,4,2.75,6,7,9,NULL,NULL,7/2,3/1,7/4,5/1,6/1,8/1,NULL,NULL,1,2,6,5,3,4,NULL,NULL,"2020-01-13 11:22:09","2020-01-13 11:22:09"
625,183279,2020-01-09,11:39,1578580740000,Henlow,A10,6,"1st £100, Others £40  Race Total £300  ","Silverview Bell (7/2), Smoking Jean (7/2), Arterbury Tina (4/1), Sunshine Vixen (9/4), Johns Lady (7/2), Blackrose Izy (10/1)",4.5,4.5,5,3.25,4.5,11,NULL,NULL,7/2,7/2,4/1,9/4,7/2,10/1,NULL,NULL,2,3,1,6,4,5,NULL,NULL,"2020-01-13 11:22:10","2020-01-13 11:22:10"
626,183277,2020-01-09,11:09,1578578940000,Henlow,A6,6,"1st £120, Others £40  Race Total £320  ","Blissful Pippy (5/2), Agincourt Ice (5/1), All About Will (9/2), Tommys Bubbles (3/1), Savana Ian (8/1), Savana Alvez (5/2)",3.5,6,5.5,4,9,3.5,NULL,NULL,5/2,5/1,9/2,3/1,8/1,5/2,NULL,NULL,3,1,2,6,5,4,NULL,NULL,"2020-01-13 11:22:11","2020-01-13 11:22:11"
